LGROUP,MGROUP,SGROUP,DGROUP,LGROUP_NAME,MGROUP_NAME,SGROUP_NAME,DGROUP_NAME,LMSD_CODE
50,06,01,08,"생활/건강","악기류","악기","첼로",50060108
50,06,01,09,"생활/건강","악기류","악기","타악기",50060109
50,06,01,10,"생활/건강","악기류","악기","피아노",50060110
50,06,02,01,"생활/건강","악기류","악기부품","악기부품",50060201
50,07,01,01,"생활/건강","취미","기타","기타",50070101
50,07,02,01,"생활/건강","취미","수집품","공예품",50070201
50,07,02,02,"생활/건강","취미","수집품","기타",50070202
50,07,02,03,"생활/건강","취미","수집품","미술품",50070203
50,07,03,01,"생활/건강","취미","애완용품","관리용품",50070301
50,07,03,02,"생활/건강","취미","애완용품","기타",50070302
50,07,03,03,"생활/건강","취미","애완용품","목욕용품",50070303
50,07,03,04,"생활/건강","취미","애완용품","애완동물",50070304
50,07,03,05,"생활/건강","취미","애완용품","애완동물먹이",50070305
50,07,03,06,"생활/건강","취미","애완용품","애완동물소품",50070306
50,07,03,07,"생활/건강","취미","애완용품","훈련용품",50070307
50,07,04,01,"생활/건강","취미","영상","DVD",50070401
50,07,04,02,"생활/건강","취미","영상","기타",50070402
50,07,04,03,"생활/건강","취미","영상","비디오",50070403
50,07,05,01,"생활/건강","취미","오락용품","기타",50070501
50,07,05,02,"생활/건강","취미","오락용품","보드게임",50070502
50,07,06,01,"생활/건강","취미","원예","나무",50070601
50,07,06,02,"생활/건강","취미","원예","생화",50070602
50,07,07,01,"생활/건강","취미","음반","음악CD",50070701
60,01,01,01,"유아동/교육","유아동도서/교육/완구/문구","CD/DVD/일반도서","교육",60010101
60,01,01,02,"유아동/교육","유아동도서/교육/완구/문구","CD/DVD/일반도서","만화/영화",60010102
60,01,01,03,"유아동/교육","유아동도서/교육/완구/문구","CD/DVD/일반도서","일반도서",60010103
60,01,02,01,"유아동/교육","유아동도서/교육/완구/문구","건반악기/현악기/관악기","바이올린/첼로/기타/우쿨렐레",60010201
60,01,02,02,"유아동/교육","유아동도서/교육/완구/문구","건반악기/현악기/관악기","키보드/신디사이저",60010202
60,01,02,03,"유아동/교육","유아동도서/교육/완구/문구","건반악기/현악기/관악기","피아노/키보드/신디사이저",60010203
60,01,03,01,"유아동/교육","유아동도서/교육/완구/문구","다이어리/달력/앨범","가계부/장부/앨범",60010301
60,01,03,02,"유아동/교육","유아동도서/교육/완구/문구","다이어리/달력/앨범","스케쥴러/플래너/달력/캘린더/리필속지",60010302
60,01,04,01,"유아동/교육","유아동도서/교육/완구/문구","데스크용품","기타 데스크 용품",60010401
60,01,04,02,"유아동/교육","유아동도서/교육/완구/문구","데스크용품","독서대/책꽂이/북앤드/북커버/데스크매트",60010402
60,01,04,03,"유아동/교육","유아동도서/교육/완구/문구","데스크용품","명함/카드케이스/결재판/클립보드",60010403
60,01,04,04,"유아동/교육","유아동도서/교육/완구/문구","데스크용품","서류함/보관함/오거나이저",60010404
60,01,04,05,"유아동/교육","유아동도서/교육/완구/문구","데스크용품","파일/파일케이스/바인더/바인더속지",60010405
60,01,05,01,"유아동/교육","유아동도서/교육/완구/문구","미술용품","기타미술용품",60010501
60,01,05,02,"유아동/교육","유아동도서/교육/완구/문구","미술용품","물감/포스터칼라/유화보조제",60010502
60,01,05,03,"유아동/교육","유아동도서/교육/완구/문구","미술용품","미술도구 수납용품",60010503
60,01,05,04,"유아동/교육","유아동도서/교육/완구/문구","미술용품","색연필/크레용/크레파스/파스텔",60010504
60,01,05,05,"유아동/교육","유아동도서/교육/완구/문구","미술용품","이젤/팔레트/붓/먹/벼루/조각칼",60010505
60,01,05,06,"유아동/교육","유아동도서/교육/완구/문구","미술용품","찰흙/지점토/우드락/폼포드/캔버스",60010506
60,01,06,01,"유아동/교육","유아동도서/교육/완구/문구","복사용지/사무용지/미술지","기타종이",60010601
60,01,06,02,"유아동/교육","유아동도서/교육/완구/문구","복사용지/사무용지/미술지","복사용지/인화지/팩스용지/전산용지",60010602
60,01,06,03,"유아동/교육","유아동도서/교육/완구/문구","복사용지/사무용지/미술지","색종이/스케치북/드로잉북/보드지/켄트지",60010603
60,01,06,04,"유아동/교육","유아동도서/교육/완구/문구","복사용지/사무용지/미술지","양식/서식지/견출지/라벨지",60010604
60,01,06,05,"유아동/교육","유아동도서/교육/완구/문구","복사용지/사무용지/미술지","인화지/포토용지/코팅지/필름지",60010605
60,01,07,01,"유아동/교육","유아동도서/교육/완구/문구","블록/퍼즐","사각/십자블럭",60010701
60,01,07,02,"유아동/교육","유아동도서/교육/완구/문구","블록/퍼즐","원목/자석퍼즐",60010702
60,01,07,03,"유아동/교육","유아동도서/교육/완구/문구","블록/퍼즐","원목블럭",60010703
60,01,07,04,"유아동/교육","유아동도서/교육/완구/문구","블록/퍼즐","입체퍼즐",60010704
60,01,07,05,"유아동/교육","유아동도서/교육/완구/문구","블록/퍼즐","자석블럭",60010705
60,01,07,06,"유아동/교육","유아동도서/교육/완구/문구","블록/퍼즐","종이/소프트블럭",60010706
60,01,07,07,"유아동/교육","유아동도서/교육/완구/문구","블록/퍼즐","직소/판퍼즐",60010707
60,01,07,08,"유아동/교육","유아동도서/교육/완구/문구","블록/퍼즐","캐릭터블럭",60010708
60,01,08,01,"유아동/교육","유아동도서/교육/완구/문구","승용/대형완구","그네",60010801
60,01,08,02,"유아동/교육","유아동도서/교육/완구/문구","승용/대형완구","놀이집",60010802
60,01,08,03,"유아동/교육","유아동도서/교육/완구/문구","승용/대형완구","미끄럼틀/놀이터",60010803
60,01,08,04,"유아동/교육","유아동도서/교육/완구/문구","승용/대형완구","볼풀/볼텐트",60010804
60,01,08,05,"유아동/교육","유아동도서/교육/완구/문구","승용/대형완구","붕붕카/지붕카/웨곤",60010805
60,01,08,06,"유아동/교육","유아동도서/교육/완구/문구","승용/대형완구","스프링카/흔들목마",60010806
60,01,08,07,"유아동/교육","유아동도서/교육/완구/문구","승용/대형완구","자전거",60010807
60,01,08,08,"유아동/교육","유아동도서/교육/완구/문구","승용/대형완구","전동차/오토바이",60010808
60,01,08,09,"유아동/교육","유아동도서/교육/완구/문구","승용/대형완구","킥보드/씽씽이",60010809
60,01,09,01,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","도형끼우기/링쌓기/컵쌓기",60010901
60,01,09,02,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","딸랑이/치발기",60010902
60,01,09,03,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","롤러코스터",60010903
60,01,09,04,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","멜로디완구",60010904
60,01,09,05,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","모빌",60010905
60,01,09,06,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","목욕놀이완구",60010906
60,01,09,07,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","발달완구",60010907
60,01,09,08,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","아기걸음마",60010908
60,01,09,09,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","아기체육관",60010909
60,01,09,10,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","유모차/카시트완구",60010910
60,01,09,11,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","촉감인형/오뚝이",60010911
60,01,09,12,"유아동/교육","유아동도서/교육/완구/문구","신생아 완구","플레이매트",60010912
60,01,10,01,"유아동/교육","유아동도서/교육/완구/문구","아동도서/4-7세","국어/한자",60011001
60,01,10,02,"유아동/교육","유아동도서/교육/완구/문구","아동도서/4-7세","명작/전래동화",60011002
60,01,10,03,"유아동/교육","유아동도서/교육/완구/문구","아동도서/4-7세","수학/과학/자연",60011003
60,01,10,04,"유아동/교육","유아동도서/교육/완구/문구","아동도서/4-7세","아동전집",60011004
60,01,10,05,"유아동/교육","유아동도서/교육/완구/문구","아동도서/4-7세","역사/위인",60011005
60,01,10,06,"유아동/교육","유아동도서/교육/완구/문구","아동도서/4-7세","창작동화",60011006
60,01,11,01,"유아동/교육","유아동도서/교육/완구/문구","문구","Hobby/공예",60011101
60,01,11,02,"유아동/교육","유아동도서/교육/완구/문구","문구","고급다이어리",60011102
60,01,11,03,"유아동/교육","유아동도서/교육/완구/문구","문구","고급데스크용품",60011103
60,01,11,04,"유아동/교육","유아동도서/교육/완구/문구","문구","고급만년필",60011104
60,01,11,05,"유아동/교육","유아동도서/교육/완구/문구","문구","기타용품",60011105
60,01,11,06,"유아동/교육","유아동도서/교육/완구/문구","문구","디지털",60011106
60,01,11,07,"유아동/교육","유아동도서/교육/완구/문구","문구","라벨/견출지/기타용지",60011107
60,01,11,08,"유아동/교육","유아동도서/교육/완구/문구","문구","메모지/노트류",60011108
60,01,11,09,"유아동/교육","유아동도서/교육/완구/문구","문구","명찰/철/묶음",60011109
60,01,11,10,"유아동/교육","유아동도서/교육/완구/문구","문구","복사용지/전산용지",60011110
60,01,11,11,"유아동/교육","유아동도서/교육/완구/문구","문구","사무기기",60011111
60,01,11,12,"유아동/교육","유아동도서/교육/완구/문구","문구","수정액/수정테이프",60011112
60,01,11,13,"유아동/교육","유아동도서/교육/완구/문구","문구","스테플러/펀치류",60011113
60,01,11,14,"유아동/교육","유아동도서/교육/완구/문구","문구","완구",60011114
60,01,11,15,"유아동/교육","유아동도서/교육/완구/문구","문구","잉크/토너",60011115
60,01,11,16,"유아동/교육","유아동도서/교육/완구/문구","문구","전문화방",60011116
60,01,11,17,"유아동/교육","유아동도서/교육/완구/문구","문구","정리/수납",60011117
60,01,11,18,"유아동/교육","유아동도서/교육/완구/문구","문구","제도/건축모형",60011118
60,01,11,19,"유아동/교육","유아동도서/교육/완구/문구","문구","칠판/보드",60011119
60,01,11,20,"유아동/교육","유아동도서/교육/완구/문구","문구","칼/가위/풀/자",60011120
60,01,11,21,"유아동/교육","유아동도서/교육/완구/문구","문구","컴퓨터",60011121
60,01,11,22,"유아동/교육","유아동도서/교육/완구/문구","문구","탕비용품",60011122
60,01,11,23,"유아동/교육","유아동도서/교육/완구/문구","문구","테이프/테이프컷터",60011123
60,01,11,24,"유아동/교육","유아동도서/교육/완구/문구","문구","펀치/클립/집게/핀류",60011124
60,01,11,25,"유아동/교육","유아동도서/교육/완구/문구","문구","필기류",60011125
60,01,11,26,"유아동/교육","유아동도서/교육/완구/문구","문구","학습",60011126
60,01,11,27,"유아동/교육","유아동도서/교육/완구/문구","문구","학용",60011127
60,01,11,28,"유아동/교육","유아동도서/교육/완구/문구","문구","화방지류",60011128
60,01,11,29,"유아동/교육","유아동도서/교육/완구/문구","문구","화일/바인더",60011129
60,01,12,01,"유아동/교육","유아동도서/교육/완구/문구","역할놀이","공구/모래/낚시놀이",60011201
60,01,12,02,"유아동/교육","유아동도서/교육/완구/문구","역할놀이","물놀이",60011202
60,01,12,03,"유아동/교육","유아동도서/교육/완구/문구","역할놀이","병원놀이",60011203
60,01,12,04,"유아동/교육","유아동도서/교육/완구/문구","역할놀이","봉제인형",60011204
60,01,12,05,"유아동/교육","유아동도서/교육/완구/문구","역할놀이","엄마놀이",60011205
60,01,12,06,"유아동/교육","유아동도서/교육/완구/문구","역할놀이","운동놀이",60011206
60,01,12,07,"유아동/교육","유아동도서/교육/완구/문구","역할놀이","주방놀이",60011207
60,01,12,08,"유아동/교육","유아동도서/교육/완구/문구","역할놀이","캐릭터/패션인형",60011208
60,01,12,09,"유아동/교육","유아동도서/교육/완구/문구","역할놀이","화장대/쇼핑카트/유모차",60011209
60,01,13,01,"유아동/교육","유아동도서/교육/완구/문구","영어/제 2외국어","영어동화",60011301
